date_key,MaxOpen,MinOpen,AverageOpen,MaxClose,MinClose,AverageClose,MaxHigh,MinHigh,AverageHigh,MaxLow,MinLow,AverageLow,MaxVolume,MinVolume,AverageVolume
3021,1251.0,199.3,781.0400000000001,1246.95,200.2,776.15,1262.0,203.75,786.2700000000001,1240.0,197.85,769.02,4815977,47052,2103885.4
3022,1248.0,203.0,779.25,1266.5,208.75,788.57,1280.0,209.9,795.95,1245.45,201.1,773.26,4347882,13965,2298734.8
3023,1259.75,210.0,784.24,1270.0,210.55,790.94,1278.9,212.35,796.17,1255.15,207.5,778.3,4309191,24695,1891418.4
3024,1262.05,211.0,789.28,1244.6,206.95,781.3199999999999,1273.95,214.4,798.45,1233.25,204.5,773.23,3417975,167445,1614000.2
3025,1242.2,208.0,782.46,1225.05,208.85,783.4699999999999,1258.4,212.4,797.07,1215.25,206.4,774.4300000000001,3493699,330362,1649590.4
3026,1220.2,208.0,784.21,1267.7,209.1,794.8,1274.5,211.05,800.58,1220.2,207.0,778.7700000000001,3134221,132040,1457387.2
3027,1276.0,210.0,801.24,1302.8,217.9,821.07,1324.9,219.4,831.9900000000001,1275.3,210.0,795.6899999999999,7182317,120651,2964573.2
3028,1300.0,218.0,816.83,1359.6,215.55,828.2599999999999,1375.0,218.45,838.89,1279.2,212.4,803.1600000000001,6342577,47864,2573467.0
3029,1359.0,217.7,836.05,1321.55,231.95,835.05,1366.1,235.8,853.15,1318.05,217.3,821.3100000000001,8211325,87471,3946068.8
3030,1317.05,233.0,833.75,1309.75,243.85,842.4799999999999,1337.05,255.0,859.75,1295.2,223.3,825.35,13250808,174407,4891533.0
3031,1307.0,247.0,844.22,1306.35,226.1,818.78,1329.3,249.75,852.53,1281.05,224.25,809.8799999999999,6866142,60916,3265748.0
3032,1291.0,225.5,816.3,1279.4,225.2,815.23,1307.35,233.4,831.7299999999999,1271.65,218.6,802.97,6040973,108158,2892369.6
3033,1290.0,226.2,816.66,1285.25,226.0,806.5200000000001,1296.55,233.9,829.6899999999999,1277.8,223.0,800.51,4285036,52376,2249173.8
3034,1285.1,226.7,809.1099999999999,1257.0,216.8,775.48,1290.0,226.7,811.43,1235.25,213.65,764.65,6348215,26873,2459766.4
3035,1263.5,218.7,782.15,1269.6,225.15,794.45,1279.0,229.15,802.6800000000001,1243.05,218.4,774.89,5289418,22416,2316100.6
3036,1275.2,229.0,802.65,1254.8,228.4,800.4200000000001,1291.8,234.75,819.78,1239.0,224.6,787.2,6365349,80830,3073023.8
3037,1267.9,227.25,799.4100000000001,1315.05,228.85,806.28,1322.0,235.9,816.3,1247.75,222.4,766.71,3716887,80910,1976297.8
3038,1334.0,230.75,814.1899999999999,1330.55,229.5,815.8399999999999,1336.7,232.95,828.55,1306.65,226.0,799.97,3018407,306805,1854688.0
3039,1328.0,229.5,815.58,1319.0,228.3,813.58,1328.0,230.0,820.03,1310.05,227.75,809.7700000000001,118842,6172,71632.2
3040,1320.7,227.9,811.1300000000001,1315.2,223.95,805.8,1333.9,228.35,819.65,1309.1,222.1,799.6299999999999,2988613,125964,1310810.4
3041,1302.0,223.1,801.0,1331.6,230.8,804.76,1350.0,238.5,829.79,1300.35,220.4,786.8,8029991,441983,3425501.6
3042,1321.1,229.0,800.8,1308.55,231.4,799.8,1329.9,234.4,809.82,1281.0,227.4,783.6400000000001,6446729,71739,2267678.6
3043,1320.0,234.1,811.48,1341.35,239.95,824.5599999999998,1359.0,241.4,830.8,1320.0,231.2,808.7099999999999,3942927,180935,2060087.2
3044,1351.0,244.3,839.0600000000001,1337.25,246.1,834.79,1356.0,247.9,847.5,1328.7,241.2,823.55,3438333,128948,1709093.4
3045,1345.0,247.6,841.2099999999998,1368.25,247.55,850.0600000000001,1384.0,250.3,856.7299999999999,1345.0,246.0,839.75,3684077,408450,1656207.8
3046,1380.0,249.8,859.5600000000001,1371.9,247.95,855.18,1399.7,252.5,868.18,1366.55,246.5,847.6899999999999,4028509,106148,2009855.4
3047,1365.0,252.0,854.2,1366.4,232.2,840.8,1379.65,252.0,860.1700000000001,1355.1,229.5,833.0799999999999,4630686,115760,1977595.2
3048,1352.25,231.9,833.6900000000002,1374.35,233.5,833.7099999999998,1428.95,237.9,864.51,1339.0,224.7,820.3,6305324,43721,3305961.2
3049,1377.5,232.0,837.7,1362.1,234.95,823.3299999999999,1378.8,240.4,842.9799999999999,1353.15,231.9,815.46,3652448,66909,1683367.2
3050,1362.1,234.0,824.43,1358.2,243.8,821.5200000000001,1363.0,245.8,834.25,1328.5,233.25,809.45,3175756,93002,1661502.6
3051,1365.0,245.0,822.7,1363.2,242.9,833.82,1372.9,246.3,840.7299999999999,1333.0,240.4,813.98,3248548,38861,1865336.0
3052,1355.55,244.0,832.8,1330.3,233.6,809.4699999999999,1357.7,247.85,838.5600000000001,1321.1,231.7,803.4399999999998,6684658,24367,2495099.2
3053,1320.05,234.3,811.39,1306.55,232.25,805.54,1320.5,239.55,817.7900000000001,1286.2,226.75,792.9100000000001,6161836,49235,2519284.6
3054,1315.0,232.95,806.55,1297.45,228.85,790.9100000000001,1322.3,234.8,810.1800000000001,1290.4,227.05,785.7,5288348,39307,1906900.0
3055,1310.0,230.0,801.4,1273.7,237.9,791.4399999999999,1310.25,239.35,805.08,1258.3,230.0,780.46,6216251,28748,2493088.2
3056,1274.85,238.0,787.97,1288.3,223.75,783.3799999999999,1294.95,240.9,796.8700000000001,1254.0,221.7,773.29,4131114,35194,2102309.8
3057,1279.8,223.0,777.1800000000001,1305.85,228.5,789.7099999999999,1319.95,230.6,798.57,1264.2,215.3,769.9300000000001,5480717,62470,2461265.4
3058,1309.0,230.0,795.0,1350.5,228.55,813.7700000000001,1356.5,232.5,817.72,1293.05,225.25,788.89,3949204,650438,1938690.6
3059,1361.0,235.3,812.33,1338.55,242.8,813.7,1364.2,265.0,828.11,1332.0,232.05,802.4200000000001,5694452,28153,2101085.8
3060,1345.0,244.05,818.21,1309.55,247.7,816.3100000000001,1349.6,250.8,829.6400000000001,1303.9,244.05,808.45,4003770,33035,1906679.8
3061,1309.55,245.7,811.24,1315.7,249.25,814.39,1337.8,253.8,823.6800000000001,1306.85,243.3,806.8100000000001,3753999,43545,1707560.6
3062,1305.0,245.75,807.87,1283.35,242.55,801.73,1321.4,250.5,815.36,1275.0,241.3,793.84,2608520,11300,1202399.2
3063,1282.0,244.0,803.1,1275.8,243.8,801.1700000000001,1295.2,245.8,808.51,1260.65,239.1,793.3299999999999,1913265,13134,1093357.6
3064,1263.15,240.0,794.63,1272.45,241.4,797.2700000000001,1285.1,246.55,806.65,1262.05,240.0,787.5200000000001,3726842,8789,1655570.4
3065,1279.7,241.7,801.6199999999999,1312.4,238.65,814.95,1315.7,245.4,820.3,1276.3,237.35,798.4699999999999,2692505,9342,1432607.4
3066,1315.25,241.05,817.8700000000001,1322.75,238.0,811.48,1350.0,242.65,833.72,1312.4,236.65,803.54,3249224,14536,1536127.2
3067,1312.55,239.0,808.29,1342.3,236.95,822.75,1352.85,240.4,828.3399999999999,1309.9,235.4,802.6700000000001,2404246,137461,1173469.0
3068,1394.8,237.3,834.3800000000001,1342.2,235.25,822.45,1394.8,237.8,840.86,1326.4,230.2,797.7,3175927,24682,1895425.4
3069,1350.0,237.0,827.4,1352.5,239.8,821.5600000000001,1366.7,244.8,835.75,1345.05,236.7,816.3299999999999,3428345,20355,1616981.6
3070,1364.4,242.0,825.53,1391.25,236.75,827.0799999999999,1401.4,242.3,837.4,1357.4,234.1,816.02,4205746,27494,1604531.2
3071,1392.25,237.5,827.3399999999999,1390.7,237.9,820.47,1417.05,242.8,836.5300000000001,1380.0,235.0,813.23,3410977,24226,1655329.6
3072,1391.1,239.0,819.25,1377.55,234.9,809.1600000000001,1408.0,240.8,830.7900000000002,1372.1,231.55,802.97,5053199,10101,1925833.6
3073,1375.0,235.9,810.59,1363.75,236.9,803.6200000000001,1376.6,241.0,814.8199999999999,1349.75,235.35,789.76,3809316,214048,1830314.2
3074,1362.1,238.75,801.76,1382.1,229.85,802.5,1389.0,239.4,813.65,1362.1,228.4,791.37,3105631,16159,1727679.8
3075,1380.0,231.0,802.08,1381.95,229.4,800.82,1399.0,235.35,810.41,1366.1,228.05,792.2,3469984,12644,1671845.8
3076,1381.05,231.0,802.21,1382.5,235.2,804.8299999999999,1388.4,237.0,811.4000000000001,1374.15,228.55,796.24,2857701,16407,1486845.2
3077,1385.0,235.5,810.11,1397.45,236.4,810.9400000000002,1401.7,237.5,816.4699999999999,1385.0,234.25,806.05,456767,648,175232.2
3078,1399.0,237.0,811.5899999999999,1371.85,233.0,803.74,1399.0,240.0,816.14,1358.25,229.95,796.25,2821520,13560,1668175.4
3079,1384.5,236.0,807.24,1332.9,243.45,796.9399999999999,1384.5,245.45,814.3799999999999,1324.0,236.0,790.11,5491215,10429,2192144.2
3080,1329.8,242.85,793.61,1290.0,246.4,778.03,1329.8,247.7,796.4100000000001,1284.1,241.5,773.75,3912471,14002,1760673.8
3081,1287.3,243.0,774.6,1281.3,241.0,761.8,1291.5,246.0,777.6,1260.95,235.65,751.86,3778468,8814,2302112.8
3082,1264.95,238.0,748.45,1310.85,248.7,769.6399999999999,1329.0,251.05,777.34,1254.0,233.1,739.05,5033737,7993,2672465.8
3083,1324.0,249.9,775.03,1306.0,245.1,756.91,1331.7,253.7,778.39,1299.05,243.4,750.6899999999999,3895430,10985,2165221.2
3084,1292.25,243.1,749.63,1301.25,244.5,747.05,1312.0,246.25,759.29,1285.55,239.15,740.1700000000001,3670660,9943,1765357.8
3085,1290.15,244.0,746.63,1261.85,245.85,747.35,1305.4,247.25,762.95,1250.15,242.4,735.65,3391819,16439,1662640.2
3086,1247.95,244.9,743.6,1235.25,244.9,743.23,1251.15,248.85,755.0,1217.1,240.0,729.67,3042510,311525,1638015.8
3087,1235.0,245.2,744.04,1249.0,246.1,741.97,1258.0,247.9,753.4399999999999,1231.85,243.05,732.02,4081094,8082,1636485.4
3088,1238.0,245.15,737.09,1217.3,243.6,733.3299999999999,1239.9,245.95,743.66,1205.1,239.75,726.39,3696346,18120,1657756.0
3089,1202.25,240.4,723.55,1192.1,233.7,719.45,1202.25,242.2,728.6299999999999,1167.35,231.0,710.77,3309258,77983,1832233.0
3090,1200.0,234.85,724.28,1205.3,229.95,718.5799999999999,1218.0,237.9,732.22,1188.0,228.65,711.37,3629172,26940,1980552.4
3091,1175.25,226.8,706.86,1166.65,229.0,712.1600000000001,1193.0,231.6,722.48,1156.0,221.95,696.29,3046588,27392,1811037.2
3092,1173.25,229.2,713.5799999999999,1208.8,230.45,725.29,1215.95,234.7,730.7599999999999,1170.55,227.25,711.79,2334127,5193,1427344.6
3093,1218.85,232.8,732.65,1153.95,231.2,714.5899999999999,1224.6,234.8,737.17,1143.35,228.7,709.49,2938047,3376,1521009.6
3094,1141.0,230.9,711.8,1153.1,223.95,711.74,1163.9,231.25,719.3199999999999,1116.0,222.3,698.9200000000001,2583348,15322,1388724.4
3095,1128.9,224.25,709.53,1144.45,226.2,717.8699999999999,1148.85,228.0,721.63,1115.45,220.55,701.0300000000001,2399818,17430,1575045.6
3096,1133.0,225.8,716.1600000000001,1119.0,223.55,712.58,1150.0,225.8,724.19,1109.0,221.5,706.28,3085023,11109,1437383.0
3097,1124.1,224.0,715.8,1103.55,234.1,721.2299999999999,1130.0,235.0,728.85,1098.2,224.0,710.25,2575102,24651,1373579.4
3098,1111.0,236.3,724.5,1128.35,232.05,722.6400000000001,1136.2,236.5,733.0899999999999,1105.0,230.7,714.93,3434316,65571,1347186.4
3099,1112.05,233.0,715.05,1151.05,223.9,720.0199999999999,1157.35,233.85,728.7199999999999,1110.0,222.7,707.5799999999999,3521032,489087,1520527.2
3100,1129.0,222.4,709.7900000000001,1100.25,222.7,706.8299999999999,1134.35,225.0,723.8399999999999,1093.15,217.15,694.1300000000001,9024961,285292,3421442.8
3101,1106.95,221.0,708.0199999999999,1074.85,221.35,694.4399999999999,1118.6,226.4,714.89,1071.0,218.9,689.61,4096569,7807,1654210.6
3102,1069.7,221.55,690.75,1067.5,210.15,695.0699999999999,1078.0,221.55,704.3900000000001,1051.0,206.1,677.26,4739350,7875,2025327.8
3103,1077.5,212.0,699.78,1079.0,207.75,699.54,1089.9,214.45,709.65,1058.3,204.15,688.55,4021947,6770,1920016.6
3104,1079.9,210.45,703.76,1107.95,215.6,716.86,1115.8,216.95,722.0699999999999,1076.35,208.55,700.6800000000001,5315222,22831,2549809.4
3105,1120.0,217.0,723.53,1143.25,212.85,731.62,1146.4,219.4,737.6400000000001,1110.6,210.0,715.0999999999999,6387716,25827,2886923.2
3106,1137.0,211.3,730.25,1124.05,212.8,727.5,1137.0,213.7,733.8799999999999,1111.15,207.5,714.45,5246764,22556,2119530.2
3107,1132.0,214.6,733.4399999999999,1110.5,215.4,720.97,1143.4,219.8,739.88,1102.0,213.5,716.7299999999999,3465381,13755,1682491.6
3108,1104.0,214.45,716.31,1144.55,220.6,732.8399999999999,1152.8,221.55,736.75,1103.35,212.45,713.77,3399724,24109,1718322.2
3109,1138.0,221.0,731.25,1107.75,218.0,725.2,1144.0,221.95,738.5799999999999,1102.5,215.5,717.08,2405166,96466,1576323.0
3110,1110.15,218.5,722.52,1080.1,213.6,710.15,1125.3,220.9,730.4799999999999,1073.15,211.5,705.2900000000001,1730531,49932,1193257.2
3111,1094.0,213.0,714.03,1106.8,218.0,721.9,1110.0,218.9,725.89,1077.3,213.0,707.8,2271367,30386,1153636.4
3112,1115.0,219.45,727.9399999999999,1091.8,219.8,709.64,1127.45,223.65,734.0600000000001,1083.5,215.15,702.73,2313608,16217,1440253.0
3113,1090.0,219.95,709.1899999999999,1090.95,219.85,714.0899999999999,1103.7,221.4,718.6800000000001,1076.4,217.75,701.4,1921055,18971,1018306.0
3114,1089.0,220.3,715.1800000000001,1076.4,220.9,711.6400000000001,1092.55,223.45,720.79,1073.0,218.0,707.6600000000001,2357462,22707,1145364.2
3115,1080.0,221.5,709.72,1088.85,219.75,714.97,1094.0,222.3,721.69,1062.1,213.5,699.25,5168092,39305,1953770.4
3116,1078.0,218.0,707.21,1102.1,221.0,714.2499999999999,1113.3,222.75,719.79,1074.5,216.05,702.33,4372864,9000,1760820.6
3117,1106.6,221.3,711.4100000000001,1113.9,221.35,718.3399999999999,1133.9,225.45,730.1099999999999,1106.6,220.5,708.14,2540620,158407,1466714.8
3118,1115.0,221.45,718.29,1113.2,218.2,715.9,1120.95,222.3,723.35,1105.05,216.65,710.57,3676587,16046,1290248.8
3119,1121.0,218.55,719.14,1121.7,216.45,716.89,1124.0,219.75,723.45,1109.0,215.25,712.13,1761932,7053,1031207.0
3120,1126.95,218.0,714.3700000000001,1120.85,216.05,712.04,1132.0,221.2,719.6899999999999,1110.35,212.0,705.58,5658988,11616,2753637.4
3121,1140.0,220.9,721.34,1169.75,223.4,734.42,1176.0,224.5,737.9,1140.0,218.6,718.72,5313181,19778,2766512.4
3122,1180.0,225.0,735.75,1178.5,225.35,741.83,1204.8,227.85,752.8699999999999,1155.0,222.65,728.11,2051283,159636,1373771.8
3123,1188.0,226.95,744.79,1191.65,237.7,749.3900000000001,1201.2,239.25,755.55,1185.45,226.95,741.85,4038623,28795,1826877.8
3124,1197.25,238.75,752.9399999999999,1221.15,233.3,753.6400000000001,1224.5,238.9,759.4300000000001,1197.25,232.3,745.82,2136594,15963,1235112.6
3125,1215.55,234.2,753.3399999999999,1240.3,233.15,758.1899999999999,1250.0,236.55,764.09,1213.5,231.3,747.78,3240151,41652,1429545.8
3126,1240.35,233.15,758.25,1215.5,229.8,750.2900000000001,1242.0,234.7,760.27,1211.5,228.8,744.8100000000001,2116579,73977,1057436.2
3127,1212.0,230.0,746.29,1187.75,227.4,740.67,1213.0,230.45,750.3799999999999,1183.75,225.4,735.35,2150384,20142,1072314.0
3128,1193.0,226.2,742.7299999999999,1220.55,228.05,757.8800000000001,1228.8,231.4,761.9,1181.0,226.2,739.1099999999999,3119268,16029,1574899.4
3129,1214.0,227.8,753.88,1203.4,228.45,749.3199999999999,1218.0,232.0,759.2,1200.05,227.4,746.5,2728637,87730,1290348.6
3130,1199.8,227.9,746.3,1195.6,223.95,742.1099999999999,1216.0,227.9,751.49,1189.15,222.4,737.53,2301028,18407,1217508.4
3131,1200.25,223.95,744.8399999999999,1183.95,216.9,735.7800000000001,1207.9,224.8,750.24,1175.65,216.3,731.9100000000001,2599717,18672,1447091.6
3132,1190.0,218.6,737.55,1203.3,220.9,741.1600000000001,1212.95,223.25,749.25,1178.4,214.95,730.63,2132458,74262,1265668.2
3133,1210.5,222.5,746.18,1196.2,222.9,735.2300000000001,1215.75,223.55,748.96,1190.6,219.25,729.5,4259233,34534,1705838.4
3134,1197.35,223.0,736.49,1226.6,222.6,742.89,1229.0,223.5,746.2,1186.8,218.9,729.0899999999999,2200590,17317,1123028.0
3135,1175.0,224.9,737.1800000000001,1117.3,226.75,725.76,1175.0,228.25,742.9399999999999,1110.0,223.05,718.44,8345304,239492,2999739.8
3136,1095.25,228.5,720.95,1147.5,228.4,727.41,1151.7,230.75,734.5799999999999,1094.75,223.6,713.6800000000001,4553438,42774,2256573.8
3137,1106.0,227.5,715.6899999999999,1079.95,223.65,709.24,1107.0,227.5,719.46,1074.3,220.7,704.7699999999999,4040249,25629,1766882.0
3138,1086.0,224.15,711.5699999999999,1106.9,229.2,718.72,1119.0,229.8,723.72,1085.25,222.8,707.61,2373402,61002,1426965.6
3139,1095.0,229.65,715.22,1102.95,222.55,710.8,1107.8,230.85,723.4799999999999,1085.95,221.15,702.49,1999696,68212,1239248.8
3140,1110.0,223.0,714.61,1108.55,222.9,703.85,1125.6,225.35,718.36,1098.6,219.6,698.8,3204015,180333,1778692.4
3141,1124.75,224.8,714.47,1112.95,227.25,705.9,1124.95,229.5,720.6199999999999,1106.05,224.6,701.3100000000001,3078195,34071,1640267.6
3142,1085.1,229.5,704.1,1119.9,233.0,718.2,1124.5,233.9,722.73,1082.65,227.0,700.8100000000001,2174856,34882,1450151.4
3143,1115.0,235.0,721.77,1134.85,221.95,721.8399999999999,1137.6,235.8,731.66,1112.75,219.9,707.5400000000001,7046316,53305,2644077.6
3144,1134.0,219.5,720.58,1125.6,221.75,720.66,1144.0,224.2,727.6,1118.5,218.55,714.53,4794209,54299,2073634.2
3145,1129.8,222.15,721.21,1125.35,226.8,723.34,1134.0,227.25,729.74,1116.0,222.0,715.97,2831930,210205,1348402.2
3146,1119.8,224.05,701.8,1120.85,228.45,721.2199999999999,1124.85,229.4,725.5600000000001,1108.95,224.05,695.11,2501572,168582,1234836.4
3147,1134.0,230.0,728.42,1137.65,229.3,735.46,1141.0,231.0,743.29,1125.0,227.05,722.5600000000001,8545516,302273,2477103.4
3148,1139.95,227.0,736.3399999999999,1146.95,227.6,740.54,1148.95,229.5,746.99,1130.0,225.75,730.1,4496299,86825,1900771.8
3149,1140.6,228.0,741.38,1140.1,224.65,741.0899999999999,1151.25,228.4,750.4100000000001,1136.0,222.75,736.73,4199284,63992,1778262.8
3150,1142.0,226.4,742.46,1144.8,224.2,738.2299999999999,1166.0,227.15,751.8,1137.0,223.1,733.9599999999999,2914451,29433,1252004.2
3151,1144.0,224.3,737.09,1165.8,217.7,737.5699999999999,1175.85,224.3,747.61,1140.65,217.0,724.48,2440868,28764,1516371.0
3152,1179.3,217.5,740.0600000000001,1184.95,223.0,746.71,1195.0,223.5,752.47,1177.2,214.75,735.57,2053220,30876,1173730.0
3153,1184.0,224.0,746.1600000000001,1184.9,225.15,756.39,1191.0,225.75,759.24,1160.0,221.1,740.0899999999999,3773614,75853,1373935.2
3154,1191.8,226.0,760.1299999999999,1172.6,219.95,758.0999999999999,1198.0,226.0,767.97,1170.0,219.0,751.95,4944737,61355,1798554.0
3155,1190.0,221.0,762.77,1177.55,220.6,758.8799999999999,1194.8,223.2,767.9799999999999,1171.15,219.2,753.48,3275638,90448,1612707.2
3156,1190.0,220.05,762.98,1187.9,223.3,761.98,1197.0,223.6,767.44,1176.1,218.75,754.92,2527532,143575,1248665.0
3157,1185.0,222.95,759.3199999999999,1183.15,223.25,759.27,1206.0,225.5,768.8399999999999,1180.05,221.55,755.0800000000002,1999746,76630,953661.2
3158,1186.25,224.3,761.85,1181.0,223.0,754.3100000000001,1192.05,226.25,765.57,1177.0,221.5,749.92,3808432,31830,1364638.2
3159,1181.2,222.0,753.89,1190.3,222.15,750.97,1193.0,223.75,759.48,1161.0,220.25,741.1,3455630,194293,1276646.8
3160,1194.95,223.45,753.9,1167.8,221.45,741.05,1198.5,224.55,758.59,1164.05,220.1,736.9399999999999,2287248,46474,1121524.4
3161,1165.2,221.0,741.0200000000001,1164.45,221.3,736.3300000000002,1183.3,222.15,746.89,1156.0,215.75,728.5,3011821,25862,1441599.8
3162,1167.25,221.0,737.45,1167.8,221.55,735.5800000000002,1173.0,223.4,742.9100000000001,1154.25,218.6,729.23,2021201,10912,1073794.8
3163,1160.05,220.0,733.5600000000001,1143.6,222.05,730.36,1164.0,224.75,739.73,1133.1,218.5,721.4499999999999,6227911,182864,2477705.4
3164,1138.4,222.7,728.7,1143.3,220.35,724.5699999999999,1148.5,224.45,735.46,1130.0,219.3,717.11,3378863,217330,1502662.8
3165,1130.2,220.15,723.8,1162.5,223.95,726.29,1170.05,224.5,736.46,1130.2,220.1,717.1600000000001,2772713,141278,1347562.4
3166,1162.5,223.8,727.85,1174.65,225.65,732.97,1179.0,227.0,736.4100000000001,1147.5,221.6,720.28,2944049,37504,1344778.6
3167,1170.0,225.0,728.0600000000001,1174.5,222.5,720.26,1179.0,226.35,732.16,1162.05,221.55,715.14,5304880,51495,1907604.6
3168,1170.0,222.05,719.07,1183.45,220.2,725.11,1196.0,223.05,731.96,1170.0,219.55,716.34,3427958,125453,1215795.8
3169,1196.0,221.0,734.2,1205.0,227.35,739.6899999999999,1208.0,228.9,744.5699999999999,1191.3,221.0,729.14,3159455,34308,1804530.6
3170,1202.1,228.0,740.04,1209.2,229.45,742.28,1216.6,230.15,745.35,1202.1,226.6,738.47,289755,1644,130271.8
3171,1212.0,230.0,744.03,1206.1,234.95,736.4399999999998,1220.75,235.8,748.7700000000001,1197.6,229.0,731.1800000000001,2103030,16057,1258050.2
3172,1198.5,235.0,731.6,1213.85,237.3,737.01,1220.95,237.75,743.6699999999998,1191.7,233.25,727.45,3122198,18557,1547968.8
3173,1216.0,237.05,739.32,1220.2,238.2,740.6899999999999,1225.25,239.9,745.85,1212.3,237.0,733.5600000000001,2002028,25868,1118304.6
3174,1222.3,239.0,741.7,1210.6,239.2,736.9899999999999,1229.85,240.7,747.49,1204.0,236.25,733.14,2669369,57307,1211718.6
3175,1226.0,243.2,749.29,1261.1,240.55,768.42,1267.8,244.3,773.5200000000001,1226.0,239.4,746.69,8300472,20285,3076798.6
3176,1281.0,243.95,781.7,1279.3,241.8,788.6,1324.5,244.5,803.12,1275.05,237.65,774.3799999999999,9698936,27899,3694552.2
3177,1289.9,242.0,789.17,1275.95,240.9,786.8,1292.6,244.35,798.01,1268.15,224.0,773.35,3953604,49741,1654220.8
3178,1251.0,238.1,773.31,1282.9,242.5,777.28,1301.8,244.65,789.3100000000001,1251.0,236.95,767.53,3499635,18454,1622972.0
3179,1294.0,243.75,781.2700000000001,1311.75,241.35,801.64,1317.3,246.5,807.6800000000001,1287.15,240.3,777.2,8214274,118073,3272549.2
3180,1315.0,240.0,801.45,1354.65,244.25,808.38,1369.8,247.4,828.5600000000001,1310.15,239.25,794.9300000000001,4289343,51206,2111490.2
3181,1360.8,244.25,812.4100000000001,1321.7,244.95,795.71,1368.4,246.7,819.74,1317.05,242.5,789.1700000000001,5739237,102674,2168506.4
3182,1308.05,244.0,792.47,1312.1,245.15,801.4100000000001,1329.6,248.45,810.3499999999999,1297.45,242.65,785.8399999999999,3807711,72948,1853373.4
3183,1317.9,246.5,805.72,1331.05,254.25,804.8799999999999,1342.0,255.8,814.83,1317.45,243.5,795.0600000000001,6953585,58468,2609109.4
3184,1345.0,255.95,812.55,1350.6,261.15,812.14,1370.0,262.7,824.07,1341.0,255.3,806.94,3227049,99615,1703467.8
3185,1359.0,263.0,815.53,1358.0,262.3,812.3,1382.8,264.9,822.26,1347.6,259.0,806.4,1991469,112073,1196966.2
3186,1358.0,264.6,813.55,1363.45,258.85,810.95,1374.3,264.6,821.64,1354.45,256.1,804.79,5006639,104689,1999693.0
3187,1371.25,259.0,815.95,1390.5,267.25,825.8299999999999,1409.85,269.35,834.28,1362.6,258.0,813.1899999999999,2886232,62309,1632327.6
3188,1399.5,268.05,833.2400000000001,1387.7,268.8,828.7,1409.0,271.9,840.5600000000001,1261.2,262.75,738.97,3592138,308474,1872210.8
